                                kicad schematic
                                Transient Analysis  Wed Oct 22 17:17:05  2025
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
95	5.899303e-03	1.372869e-07	6.082466e-07	
96	5.999303e-03	-1.37293e-07	-6.08247e-07	
97	6.099303e-03	1.372869e-07	6.082465e-07	
98	6.199303e-03	-1.37293e-07	-6.08246e-07	
99	6.299303e-03	1.372868e-07	6.082464e-07	
100	6.399303e-03	-1.37293e-07	-6.08246e-07	
101	6.499303e-03	1.372868e-07	6.082464e-07	
102	6.599303e-03	-1.37293e-07	-6.08246e-07	
103	6.699303e-03	1.372868e-07	6.082463e-07	
104	6.799303e-03	-1.37293e-07	-6.08246e-07	
105	6.899303e-03	1.372868e-07	6.082462e-07	
106	6.999303e-03	-1.37293e-07	-6.08246e-07	
107	7.099303e-03	1.372868e-07	6.082461e-07	
108	7.199303e-03	-1.37293e-07	-6.08246e-07	
109	7.299303e-03	1.372867e-07	6.082460e-07	
110	7.399303e-03	-1.37293e-07	-6.08246e-07	
111	7.499303e-03	1.372867e-07	6.082460e-07	
112	7.599303e-03	-1.37293e-07	-6.08246e-07	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	7.699303e-03	1.372867e-07	6.082459e-07	
114	7.799303e-03	-1.37293e-07	-6.08246e-07	
115	7.899303e-03	1.372867e-07	6.082458e-07	
116	7.999303e-03	-1.37293e-07	-6.08246e-07	
117	8.099303e-03	1.372867e-07	6.082457e-07	
118	8.199303e-03	-1.37293e-07	-6.08246e-07	
119	8.299303e-03	1.372866e-07	6.082456e-07	
120	8.399303e-03	-1.37293e-07	-6.08246e-07	
121	8.499303e-03	1.372866e-07	6.082455e-07	
122	8.599303e-03	-1.37293e-07	-6.08246e-07	
123	8.699303e-03	1.372866e-07	6.082455e-07	
124	8.799303e-03	-1.37293e-07	-6.08245e-07	
125	8.899303e-03	1.372866e-07	6.082454e-07	
126	8.999303e-03	-1.37293e-07	-6.08245e-07	
127	9.099303e-03	1.372866e-07	6.082453e-07	
128	9.199303e-03	-1.37293e-07	-6.08245e-07	
129	9.299303e-03	1.372866e-07	6.082452e-07	
130	9.399303e-03	-1.37293e-07	-6.08245e-07	
131	9.499303e-03	1.372865e-07	6.082451e-07	
132	9.599303e-03	-1.37293e-07	-6.08245e-07	
133	9.699303e-03	1.372865e-07	6.082451e-07	
134	9.799303e-03	-1.37293e-07	-6.08245e-07	
135	9.899303e-03	1.372865e-07	6.082450e-07	
136	9.999303e-03	-1.37293e-07	-6.08245e-07	
137	1.000000e-02	1.372851e-07	6.082391e-07	
138	1.000000e-02	-6.41440e-06	3.276739e-05	
139	1.000000e-02	-2.04200e-05	4.496308e-05	
140	1.000000e-02	-6.99319e-05	5.150607e-05	
141	1.000000e-02	-3.89041e-05	4.393884e-05	
142	1.000000e-02	-1.00114e-05	7.901159e-06	
143	1.000000e-02	2.797528e-06	-2.14680e-06	
144	1.000000e-02	-1.56613e-06	1.160350e-06	
145	1.000000e-02	1.178037e-06	-8.50075e-07	
146	1.000000e-02	-1.01940e-06	7.225207e-07	
147	1.000000e-02	9.502021e-07	-6.67371e-07	
148	1.000000e-02	-9.16695e-07	6.404334e-07	
149	1.000000e-02	9.006347e-07	-6.27656e-07	
150	1.000000e-02	-8.92630e-07	6.211918e-07	
151	1.000001e-02	8.886540e-07	-6.18058e-07	
152	1.000002e-02	-8.86710e-07	6.164580e-07	
153	1.000003e-02	8.856838e-07	-6.15678e-07	
154	1.000007e-02	-8.85236e-07	6.152793e-07	
155	1.000013e-02	8.849428e-07	-6.15085e-07	
156	1.000026e-02	-8.84868e-07	6.149849e-07	
157	1.000052e-02	8.847576e-07	-6.14936e-07	
158	1.000105e-02	-8.84776e-07	6.149113e-07	
159	1.000210e-02	8.847114e-07	-6.14899e-07	
160	1.000419e-02	-8.84753e-07	6.148929e-07	
161	1.000839e-02	8.846998e-07	-6.14890e-07	
162	1.001678e-02	-8.84747e-07	6.148883e-07	
163	1.003355e-02	8.846969e-07	-6.14888e-07	
164	1.006711e-02	-8.84746e-07	6.148872e-07	
165	1.013422e-02	8.846962e-07	-6.14887e-07	
166	1.023422e-02	-8.84746e-07	6.148869e-07	
167	1.033422e-02	8.846959e-07	-6.14887e-07	
168	1.043422e-02	-8.84745e-07	6.148866e-07	
169	1.053422e-02	8.846955e-07	-6.14886e-07	
170	1.063422e-02	-8.84745e-07	6.148863e-07	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
171	1.073422e-02	8.846952e-07	-6.14886e-07	
172	1.083422e-02	-8.84745e-07	6.148861e-07	
173	1.093422e-02	8.846949e-07	-6.14886e-07	
174	1.103422e-02	-8.84744e-07	6.148858e-07	
175	1.113422e-02	8.846946e-07	-6.14886e-07	
176	1.123422e-02	-8.84744e-07	6.148856e-07	
177	1.133422e-02	8.846942e-07	-6.14885e-07	
178	1.143422e-02	-8.84744e-07	6.148853e-07	
179	1.153422e-02	8.846939e-07	-6.14885e-07	
180	1.163422e-02	-8.84743e-07	6.148850e-07	
181	1.173422e-02	8.846936e-07	-6.14885e-07	
182	1.183422e-02	-8.84743e-07	6.148848e-07	
183	1.193422e-02	8.846933e-07	-6.14885e-07	
184	1.203422e-02	-8.84743e-07	6.148845e-07	
185	1.213422e-02	8.846930e-07	-6.14884e-07	
186	1.223422e-02	-8.84742e-07	6.148843e-07	
187	1.233422e-02	8.846926e-07	-6.14884e-07	
188	1.243422e-02	-8.84742e-07	6.148840e-07	
189	1.253422e-02	8.846923e-07	-6.14884e-07	
190	1.263422e-02	-8.84742e-07	6.148838e-07	
191	1.273422e-02	8.846920e-07	-6.14884e-07	
192	1.283422e-02	-8.84741e-07	6.148835e-07	
193	1.293422e-02	8.846917e-07	-6.14883e-07	
194	1.303422e-02	-8.84741e-07	6.148832e-07	
195	1.313422e-02	8.846913e-07	-6.14883e-07	
196	1.323422e-02	-8.84741e-07	6.148830e-07	
197	1.333422e-02	8.846910e-07	-6.14883e-07	
198	1.343422e-02	-8.84740e-07	6.148827e-07	
199	1.353422e-02	8.846907e-07	-6.14883e-07	
200	1.363422e-02	-8.84740e-07	6.148825e-07	
201	1.373422e-02	8.846904e-07	-6.14882e-07	
202	1.383422e-02	-8.84740e-07	6.148822e-07	
203	1.393422e-02	8.846901e-07	-6.14882e-07	
204	1.403422e-02	-8.84739e-07	6.148820e-07	
205	1.413422e-02	8.846897e-07	-6.14882e-07	
206	1.423422e-02	-8.84739e-07	6.148817e-07	
207	1.433422e-02	8.846894e-07	-6.14882e-07	
208	1.443422e-02	-8.84739e-07	6.148814e-07	
209	1.453422e-02	8.846891e-07	-6.14881e-07	
210	1.463422e-02	-8.84738e-07	6.148812e-07	
211	1.473422e-02	8.846888e-07	-6.14881e-07	
212	1.483422e-02	-8.84738e-07	6.148809e-07	
213	1.493422e-02	8.846884e-07	-6.14881e-07	
214	1.503422e-02	-8.84738e-07	6.148807e-07	
215	1.513422e-02	8.846881e-07	-6.14881e-07	
216	1.523422e-02	-8.84737e-07	6.148804e-07	
217	1.533422e-02	8.846878e-07	-6.14880e-07	
218	1.543422e-02	-8.84737e-07	6.148801e-07	
219	1.553422e-02	8.846875e-07	-6.14880e-07	
220	1.563422e-02	-8.84737e-07	6.148799e-07	
221	1.573422e-02	8.846871e-07	-6.14880e-07	
222	1.583422e-02	-8.84737e-07	6.148796e-07	
223	1.593422e-02	8.846868e-07	-6.14879e-07	
224	1.603422e-02	-8.84736e-07	6.148794e-07	
225	1.613422e-02	8.846865e-07	-6.14879e-07	
226	1.623422e-02	-8.84736e-07	6.148791e-07	
227	1.633422e-02	8.846862e-07	-6.14879e-07	
228	1.643422e-02	-8.84736e-07	6.148789e-07	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
229	1.653422e-02	8.846859e-07	-6.14879e-07	
230	1.663422e-02	-8.84735e-07	6.148786e-07	
